Period,Area,Benchmark,House_type,,,,,
Nov-19,Ladner,498600.00 ,Apartment,,,,,
Nov-19,Maple Ridge,347300.00 ,Apartment,,,,,
Nov-19,New Westminster,507600.00 ,Apartment,,,,,
Nov-19,North Vancouver,545500.00 ,Apartment,,,,,
Nov-19,Pitt Meadows,482300.00 ,Apartment,,,,,
Nov-19,Port Coquitlam,448000.00 ,Apartment,,,,,
Nov-19,Port Moody,629700.00 ,Apartment,,,,,
Nov-19,Richmond,627100.00 ,Apartment,,,,,
Nov-19,Squamish,497000.00 ,Apartment,,,,,
Nov-19,Tsawwassen,531900.00 ,Apartment,,,,,
Nov-19,Vancouver East,567700.00 ,Apartment,,,,,
Nov-19,Vancouver West,750400.00 ,Apartment,,,,,
Nov-19,West Vancouver,1022700.00 ,Apartment,,,,,
Nov-19,Whistler,499300.00 ,Apartment,,,,,
Dec-19,Lower Mainland,1208900.00 ,Detached,,,,,
Dec-19,Bowen Island,934900.00 ,Detached,,,,,
Dec-19,Burnaby East,1147500.00 ,Detached,,,,,
Dec-19,Burnaby North,1389500.00 ,Detached,,,,,
Dec-19,Burnaby South,1495100.00 ,Detached,,,,,
Dec-19,Coquitlam,1167500.00 ,Detached,,,,,
Dec-19,Ladner,932500.00 ,Detached,,,,,
Dec-19,Maple Ridge,805900.00 ,Detached,,,,,
Dec-19,New Westminster,1011800.00 ,Detached,,,,,
Dec-19,North Vancouver,1513300.00 ,Detached,,,,,
Dec-19,Pitt Meadows,881500.00 ,Detached,,,,,
Dec-19,Port Coquitlam,953000.00 ,Detached,,,,,
Dec-19,Port Moody,1399200.00 ,Detached,,,,,
Dec-19,Richmond,1492300.00 ,Detached,,,,,
Dec-19,Squamish,954400.00 ,Detached,,,,,
Dec-19,Sunshine Coast,574000.00 ,Detached,,,,,
Dec-19,Tsawwassen,1065800.00 ,Detached,,,,,
Dec-19,Vancouver East,1402400.00 ,Detached,,,,,
Dec-19,Vancouver West,2941200.00 ,Detached,,,,,
Dec-19,West Vancouver,2593200.00 ,Detached,,,,,
Dec-19,Whistler,1630400.00 ,Detached,,,,,
Dec-19,Lower Mainland,669400.00 ,Townhouse,,,,,
Dec-19,Burnaby East,650000.00 ,Townhouse,,,,,
Dec-19,Burnaby North,725000.00 ,Townhouse,,,,,
Dec-19,Burnaby South,763500.00 ,Townhouse,,,,,
Dec-19,Coquitlam,664600.00 ,Townhouse,,,,,
Dec-19,Ladner,624000.00 ,Townhouse,,,,,
Dec-19,Maple Ridge,533800.00 ,Townhouse,,,,,
Dec-19,New Westminster,707500.00 ,Townhouse,,,,,
Dec-19,North Vancouver,924800.00 ,Townhouse,,,,,
Dec-19,Pitt Meadows,594200.00 ,Townhouse,,,,,
Dec-19,Port Coquitlam,626000.00 ,Townhouse,,,,,
Dec-19,Port Moody,627000.00 ,Townhouse,,,,,
Dec-19,Richmond,765200.00 ,Townhouse,,,,,
Dec-19,Squamish,718600.00 ,Townhouse,,,,,
Dec-19,Tsawwassen,605000.00 ,Townhouse,,,,,
Dec-19,Vancouver East,886100.00 ,Townhouse,,,,,
Dec-19,Vancouver West,1136500.00 ,Townhouse,,,,,
Dec-19,Whistler,951500.00 ,Townhouse,,,,,
Dec-19,Lower Mainland,632300.00 ,Apartment,,,,,
Dec-19,Burnaby East,715000.00 ,Apartment,,,,,
Dec-19,Burnaby North,598200.00 ,Apartment,,,,,
Dec-19,Burnaby South,650800.00 ,Apartment,,,,,
Dec-19,Coquitlam,510600.00 ,Apartment,,,,,
Dec-19,Ladner,528000.00 ,Apartment,,,,,
Dec-19,Maple Ridge,347600.00 ,Apartment,,,,,
Dec-19,New Westminster,508700.00 ,Apartment,,,,,
Dec-19,North Vancouver,552200.00 ,Apartment,,,,,
Dec-19,Pitt Meadows,484300.00 ,Apartment,,,,,
Dec-19,Port Coquitlam,448300.00 ,Apartment,,,,,
Dec-19,Port Moody,626800.00 ,Apartment,,,,,
Dec-19,Richmond,631300.00 ,Apartment,,,,,
Dec-19,Squamish,487300.00 ,Apartment,,,,,
Dec-19,Tsawwassen,554200.00 ,Apartment,,,,,
Dec-19,Vancouver East,572000.00 ,Apartment,,,,,
Dec-19,Vancouver West,760900.00 ,Apartment,,,,,
Dec-19,West Vancouver,1010900.00 ,Apartment,,,,,
Dec-19,Whistler,493500.00 ,Apartment,,,,,
Jan-20,Lower Mainland,1219200.00 ,Detached,,,,,
Jan-20,Bowen Island,918300.00 ,Detached,,,,,
Jan-20,Burnaby East,1176600.00 ,Detached,,,,,
Jan-20,Burnaby North,1415800.00 ,Detached,,,,,
Jan-20,Burnaby South,1493000.00 ,Detached,,,,,
Jan-20,Coquitlam,1170200.00 ,Detached,,,,,
Jan-20,Ladner,943000.00 ,Detached,,,,,
Jan-20,Maple Ridge,809400.00 ,Detached,,,,,
Jan-20,New Westminster,1043900.00 ,Detached,,,,,
Jan-20,North Vancouver,1537500.00 ,Detached,,,,,
Jan-20,Pitt Meadows,877600.00 ,Detached,,,,,
Jan-20,Port Coquitlam,948900.00 ,Detached,,,,,
Jan-20,Port Moody,1399800.00 ,Detached,,,,,
Jan-20,Richmond,1503100.00 ,Detached,,,,,
Jan-20,Squamish,987800.00 ,Detached,,,,,
Jan-20,Sunshine Coast,564600.00 ,Detached,,,,,
Jan-20,Tsawwassen,1067600.00 ,Detached,,,,,
Jan-20,Vancouver East,1424200.00 ,Detached,,,,,
Jan-20,Vancouver West,2970900.00 ,Detached,,,,,
Jan-20,West Vancouver,2565600.00 ,Detached,,,,,
Jan-20,Whistler,1611000.00 ,Detached,,,,,
Jan-20,Lower Mainland,673800.00 ,Townhouse,,,,,
Jan-20,Burnaby East,654900.00 ,Townhouse,,,,,
Jan-20,Burnaby North,720400.00 ,Townhouse,,,,,
Jan-20,Burnaby South,767800.00 ,Townhouse,,,,,
Jan-20,Coquitlam,665200.00 ,Townhouse,,,,,
Jan-20,Ladner,633200.00 ,Townhouse,,,,,
Jan-20,Maple Ridge,522100.00 ,Townhouse,,,,,
Jan-20,New Westminster,721400.00 ,Townhouse,,,,,
Jan-20,North Vancouver,948200.00 ,Townhouse,,,,,
Jan-20,Pitt Meadows,598600.00 ,Townhouse,,,,,
Jan-20,Port Coquitlam,621000.00 ,Townhouse,,,,,
Jan-20,Port Moody,627600.00 ,Townhouse,,,,,
Jan-20,Richmond,771000.00 ,Townhouse,,,,,
Jan-20,Squamish,733800.00 ,Townhouse,,,,,
Jan-20,Tsawwassen,622100.00 ,Townhouse,,,,,
Jan-20,Vancouver East,912800.00 ,Townhouse,,,,,
Jan-20,Vancouver West,1147200.00 ,Townhouse,,,,,
Jan-20,Whistler,971400.00 ,Townhouse,,,,,
Jan-20,Lower Mainland,638900.00 ,Apartment,,,,,
Jan-20,Burnaby East,714500.00 ,Apartment,,,,,
Jan-20,Burnaby North,606900.00 ,Apartment,,,,,
Jan-20,Burnaby South,662000.00 ,Apartment,,,,,
Jan-20,Coquitlam,521900.00 ,Apartment,,,,,
Jan-20,Ladner,511000.00 ,Apartment,,,,,
Jan-20,Maple Ridge,342400.00 ,Apartment,,,,,
Jan-20,New Westminster,509900.00 ,Apartment,,,,,
Jan-20,North Vancouver,558300.00 ,Apartment,,,,,
Jan-20,Pitt Meadows,479600.00 ,Apartment,,,,,
Jan-20,Port Coquitlam,450200.00 ,Apartment,,,,,
Jan-20,Port Moody,640700.00 ,Apartment,,,,,
Jan-20,Richmond,634600.00 ,Apartment,,,,,
Jan-20,Squamish,478800.00 ,Apartment,,,,,
Jan-20,Tsawwassen,545600.00 ,Apartment,,,,,
Jan-20,Vancouver East,585200.00 ,Apartment,,,,,
Jan-20,Vancouver West,775700.00 ,Apartment,,,,,
Jan-20,West Vancouver,996600.00 ,Apartment,,,,,
Jan-20,Whistler,482000.00 ,Apartment,,,,,
Feb-20,Lower Mainland,1226200.00 ,Detached,,,,,
Feb-20,Bowen Island,906400.00 ,Detached,,,,,
Feb-20,Burnaby East,1195800.00 ,Detached,,,,,
Feb-20,Burnaby North,1418900.00 ,Detached,,,,,
Feb-20,Burnaby South,1478300.00 ,Detached,,,,,
Feb-20,Coquitlam,1176000.00 ,Detached,,,,,
Feb-20,Ladner,958400.00 ,Detached,,,,,
Feb-20,Maple Ridge,822800.00 ,Detached,,,,,
Feb-20,New Westminster,1052300.00 ,Detached,,,,,
Feb-20,North Vancouver,1546400.00 ,Detached,,,,,
Feb-20,Pitt Meadows,884700.00 ,Detached,,,,,
Feb-20,Port Coquitlam,953400.00 ,Detached,,,,,
Feb-20,Port Moody,1411700.00 ,Detached,,,,,
Feb-20,Richmond,1506800.00 ,Detached,,,,,
Feb-20,Squamish,975200.00 ,Detached,,,,,
Feb-20,Sunshine Coast,556000.00 ,Detached,,,,,
Feb-20,Tsawwassen,1100300.00 ,Detached,,,,,
Feb-20,Vancouver East,1430100.00 ,Detached,,,,,
Feb-20,Vancouver West,2953100.00 ,Detached,,,,,
Feb-20,West Vancouver,2545500.00 ,Detached,,,,,
Feb-20,Whistler,1680700.00 ,Detached,,,,,
Feb-20,Lower Mainland,676600.00 ,Townhouse,,,,,
Feb-20,Burnaby East,659200.00 ,Townhouse,,,,,
Feb-20,Burnaby North,727900.00 ,Townhouse,,,,,
Feb-20,Burnaby South,774200.00 ,Townhouse,,,,,
Feb-20,Coquitlam,672600.00 ,Townhouse,,,,,
Feb-20,Ladner,635900.00 ,Townhouse,,,,,
Feb-20,Maple Ridge,523900.00 ,Townhouse,,,,,
Feb-20,New Westminster,732000.00 ,Townhouse,,,,,
Feb-20,North Vancouver,947400.00 ,Townhouse,,,,,
Feb-20,Pitt Meadows,613400.00 ,Townhouse,,,,,
Feb-20,Port Coquitlam,621000.00 ,Townhouse,,,,,
Feb-20,Port Moody,629700.00 ,Townhouse,,,,,
Feb-20,Richmond,780700.00 ,Townhouse,,,,,
Feb-20,Squamish,715900.00 ,Townhouse,,,,,
Feb-20,Tsawwassen,625200.00 ,Townhouse,,,,,
Feb-20,Vancouver East,901500.00 ,Townhouse,,,,,
Feb-20,Vancouver West,1139900.00 ,Townhouse,,,,,
Feb-20,Whistler,950200.00 ,Townhouse,,,,,
Feb-20,Lower Mainland,650800.00 ,Apartment,,,,,
Feb-20,Burnaby East,733800.00 ,Apartment,,,,,
Feb-20,Burnaby North,613000.00 ,Apartment,,,,,
Feb-20,Burnaby South,676400.00 ,Apartment,,,,,
Feb-20,Coquitlam,523300.00 ,Apartment,,,,,
Feb-20,Ladner,507800.00 ,Apartment,,,,,
Feb-20,Maple Ridge,356000.00 ,Apartment,,,,,
Feb-20,New Westminster,517100.00 ,Apartment,,,,,
Feb-20,North Vancouver,574000.00 ,Apartment,,,,,
Feb-20,Pitt Meadows,493100.00 ,Apartment,,,,,
Feb-20,Port Coquitlam,456800.00 ,Apartment,,,,,
Feb-20,Port Moody,647200.00 ,Apartment,,,,,
Feb-20,Richmond,641600.00 ,Apartment,,,,,
Feb-20,Squamish,487500.00 ,Apartment,,,,,
Feb-20,Tsawwassen,542600.00 ,Apartment,,,,,
Feb-20,Vancouver East,596000.00 ,Apartment,,,,,
Feb-20,Vancouver West,796400.00 ,Apartment,,,,,
Feb-20,West Vancouver,1014400.00 ,Apartment,,,,,
Feb-20,Whistler,494200.00 ,Apartment,,,,,
Mar-20,Lower Mainland,1243100.00 ,Detached,,,,,
Mar-20,Bowen Island,925300.00 ,Detached,,,,,
Mar-20,Burnaby East,1225300.00 ,Detached,,,,,
Mar-20,Burnaby North,1453100.00 ,Detached,,,,,
Mar-20,Burnaby South,1493000.00 ,Detached,,,,,
Mar-20,Coquitlam,1193100.00 ,Detached,,,,,
Mar-20,Ladner,978900.00 ,Detached,,,,,
Mar-20,Maple Ridge,832900.00 ,Detached,,,,,
Mar-20,New Westminster,1079900.00 ,Detached,,,,,
Mar-20,North Vancouver,1551400.00 ,Detached,,,,,
Mar-20,Pitt Meadows,897100.00 ,Detached,,,,,
Mar-20,Port Coquitlam,960100.00 ,Detached,,,,,
Mar-20,Port Moody,1419800.00 ,Detached,,,,,
Mar-20,Richmond,1522800.00 ,Detached,,,,,
Mar-20,Squamish,971400.00 ,Detached,,,,,
Mar-20,Sunshine Coast,568300.00 ,Detached,,,,,
Mar-20,Tsawwassen,1081500.00 ,Detached,,,,,
Mar-20,Vancouver East,1448700.00 ,Detached,,,,,
Mar-20,Vancouver West,2975800.00 ,Detached,,,,,
Mar-20,West Vancouver,2552900.00 ,Detached,,,,,
Mar-20,Whistler,1670000.00 ,Detached,,,,,
Mar-20,Lower Mainland,682100.00 ,Townhouse,,,,,
Mar-20,Burnaby East,658400.00 ,Townhouse,,,,,
Mar-20,Burnaby North,728200.00 ,Townhouse,,,,,
Mar-20,Burnaby South,768700.00 ,Townhouse,,,,,
Mar-20,Coquitlam,680700.00 ,Townhouse,,,,,
Mar-20,Ladner,644900.00 ,Townhouse,,,,,
Mar-20,Maple Ridge,535100.00 ,Townhouse,,,,,
Mar-20,New Westminster,735000.00 ,Townhouse,,,,,
Mar-20,North Vancouver,964300.00 ,Townhouse,,,,,
Mar-20,Pitt Meadows,610400.00 ,Townhouse,,,,,
Mar-20,Port Coquitlam,643700.00 ,Townhouse,,,,,
Mar-20,Port Moody,640000.00 ,Townhouse,,,,,
Mar-20,Richmond,789900.00 ,Townhouse,,,,,
Mar-20,Squamish,715600.00 ,Townhouse,,,,,
Mar-20,Tsawwassen,615200.00 ,Townhouse,,,,,
Mar-20,Vancouver East,907800.00 ,Townhouse,,,,,
Mar-20,Vancouver West,1133100.00 ,Townhouse,,,,,
Mar-20,Whistler,944800.00 ,Townhouse,,,,,
Mar-20,Lower Mainland,661000.00 ,Apartment,,,,,
Mar-20,Burnaby East,768900.00 ,Apartment,,,,,
Mar-20,Burnaby North,616300.00 ,Apartment,,,,,
Mar-20,Burnaby South,674200.00 ,Apartment,,,,,
Mar-20,Coquitlam,528800.00 ,Apartment,,,,,
Mar-20,Ladner,501600.00 ,Apartment,,,,,
Mar-20,Maple Ridge,359800.00 ,Apartment,,,,,
Mar-20,New Westminster,526500.00 ,Apartment,,,,,
Mar-20,North Vancouver,584800.00 ,Apartment,,,,,
Mar-20,Pitt Meadows,495800.00 ,Apartment,,,,,
Mar-20,Port Coquitlam,464200.00 ,Apartment,,,,,
Mar-20,Port Moody,671900.00 ,Apartment,,,,,
Mar-20,Richmond,655400.00 ,Apartment,,,,,
Mar-20,Squamish,486900.00 ,Apartment,,,,,
Mar-20,Tsawwassen,531500.00 ,Apartment,,,,,
Mar-20,Vancouver East,602100.00 ,Apartment,,,,,
Mar-20,Vancouver West,811200.00 ,Apartment,,,,,
Mar-20,West Vancouver,1028600.00 ,Apartment,,,,,
Mar-20,Whistler,484800.00 ,Apartment,,,,,
Apr-20,Lower Mainland,1251100.00 ,Detached,,,,,
Apr-20,Bowen Island,934000.00 ,Detached,,,,,
Apr-20,Burnaby East,1220400.00 ,Detached,,,,,
Apr-20,Burnaby North,1469600.00 ,Detached,,,,,
Apr-20,Burnaby South,1501900.00 ,Detached,,,,,
Apr-20,Coquitlam,1217900.00 ,Detached,,,,,
Apr-20,Ladner,981000.00 ,Detached,,,,,
Apr-20,Maple Ridge,842400.00 ,Detached,,,,,
Apr-20,New Westminster,1082800.00 ,Detached,,,,,
Apr-20,North Vancouver,1545100.00 ,Detached,,,,,
Apr-20,Pitt Meadows,928000.00 ,Detached,,,,,
Apr-20,Port Coquitlam,981500.00 ,Detached,,,,,
Apr-20,Port Moody,1441500.00 ,Detached,,,,,
Apr-20,Richmond,1530000.00 ,Detached,,,,,
Apr-20,Squamish,964200.00 ,Detached,,,,,
Apr-20,Sunshine Coast,575400.00 ,Detached,,,,,
Apr-20,Tsawwassen,1103900.00 ,Detached,,,,,
Apr-20,Vancouver East,1448700.00 ,Detached,,,,,
Apr-20,Vancouver West,3016300.00 ,Detached,,,,,
Apr-20,West Vancouver,2567700.00 ,Detached,,,,,
Apr-20,Whistler,1644100.00 ,Detached,,,,,
Apr-20,Lower Mainland,684500.00 ,Townhouse,,,,,
Apr-20,Burnaby East,657600.00 ,Townhouse,,,,,
Apr-20,Burnaby North,727900.00 ,Townhouse,,,,,
Apr-20,Burnaby South,780900.00 ,Townhouse,,,,,
Apr-20,Coquitlam,676900.00 ,Townhouse,,,,,
Apr-20,Ladner,648500.00 ,Townhouse,,,,,
Apr-20,Maple Ridge,545000.00 ,Townhouse,,,,,
Apr-20,New Westminster,732800.00 ,Townhouse,,,,,
Apr-20,North Vancouver,983200.00 ,Townhouse,,,,,
Apr-20,Pitt Meadows,627900.00 ,Townhouse,,,,,
Apr-20,Port Coquitlam,652700.00 ,Townhouse,,,,,
Apr-20,Port Moody,645900.00 ,Townhouse,,,,,
Apr-20,Richmond,794400.00 ,Townhouse,,,,,
Apr-20,Squamish,685800.00 ,Townhouse,,,,,
Apr-20,Tsawwassen,627700.00 ,Townhouse,,,,,
Apr-20,Vancouver East,893300.00 ,Townhouse,,,,,
Apr-20,Vancouver West,1123700.00 ,Townhouse,,,,,
Apr-20,Whistler,910400.00 ,Townhouse,,,,,
Apr-20,Lower Mainland,660800.00 ,Apartment,,,,,
Apr-20,Burnaby East,750400.00 ,Apartment,,,,,
Apr-20,Burnaby North,618600.00 ,Apartment,,,,,
Apr-20,Burnaby South,672700.00 ,Apartment,,,,,
Apr-20,Coquitlam,532500.00 ,Apartment,,,,,
Apr-20,Ladner,513800.00 ,Apartment,,,,,
Apr-20,Maple Ridge,360900.00 ,Apartment,,,,,
Apr-20,New Westminster,526100.00 ,Apartment,,,,,
Apr-20,North Vancouver,574500.00 ,Apartment,,,,,
Apr-20,Pitt Meadows,500400.00 ,Apartment,,,,,
Apr-20,Port Coquitlam,465400.00 ,Apartment,,,,,
Apr-20,Port Moody,670900.00 ,Apartment,,,,,
Apr-20,Richmond,652800.00 ,Apartment,,,,,
Apr-20,Squamish,495400.00 ,Apartment,,,,,
Apr-20,Tsawwassen,544200.00 ,Apartment,,,,,
Apr-20,Vancouver East,602400.00 ,Apartment,,,,,
Apr-20,Vancouver West,806200.00 ,Apartment,,,,,
Apr-20,West Vancouver,995600.00 ,Apartment,,,,,
Apr-20,Whistler,502400.00 ,Apartment,,,,,
May-20,Lower Mainland,1252000.00 ,Detached,,,,,
May-20,Bowen Island,956200.00 ,Detached,,,,,
May-20,Burnaby East,1244600.00 ,Detached,,,,,
May-20,Burnaby North,1472700.00 ,Detached,,,,,
May-20,Burnaby South,1529000.00 ,Detached,,,,,
May-20,Coquitlam,1215200.00 ,Detached,,,,,
May-20,Ladner,983500.00 ,Detached,,,,,
May-20,Maple Ridge,848700.00 ,Detached,,,,,
May-20,New Westminster,1098800.00 ,Detached,,,,,
May-20,North Vancouver,1543800.00 ,Detached,,,,,
May-20,Pitt Meadows,920500.00 ,Detached,,,,,
May-20,Port Coquitlam,969100.00 ,Detached,,,,,
May-20,Port Moody,1453400.00 ,Detached,,,,,
May-20,Richmond,1528400.00 ,Detached,,,,,
May-20,Squamish,952800.00 ,Detached,,,,,
May-20,Sunshine Coast,586300.00 ,Detached,,,,,
May-20,Tsawwassen,1087800.00 ,Detached,,,,,
May-20,Vancouver East,1447800.00 ,Detached,,,,,
May-20,Vancouver West,3041100.00 ,Detached,,,,,
May-20,West Vancouver,2620700.00 ,Detached,,,,,
May-20,Whistler,1665700.00 ,Detached,,,,,
May-20,Lower Mainland,686500.00 ,Townhouse,,,,,
May-20,Burnaby East,669500.00 ,Townhouse,,,,,
May-20,Burnaby North,719300.00 ,Townhouse,,,,,
May-20,Burnaby South,773400.00 ,Townhouse,,,,,
May-20,Coquitlam,687300.00 ,Townhouse,,,,,
May-20,Ladner,654100.00 ,Townhouse,,,,,
May-20,Maple Ridge,548400.00 ,Townhouse,,,,,
May-20,New Westminster,745600.00 ,Townhouse,,,,,
May-20,North Vancouver,974200.00 ,Townhouse,,,,,
May-20,Pitt Meadows,633000.00 ,Townhouse,,,,,
May-20,Port Coquitlam,647200.00 ,Townhouse,,,,,
May-20,Port Moody,648600.00 ,Townhouse,,,,,
May-20,Richmond,793500.00 ,Townhouse,,,,,
May-20,Squamish,683100.00 ,Townhouse,,,,,
May-20,Tsawwassen,635900.00 ,Townhouse,,,,,
May-20,Vancouver East,905000.00 ,Townhouse,,,,,
May-20,Vancouver West,1125000.00 ,Townhouse,,,,,
May-20,Whistler,907900.00 ,Townhouse,,,,,
May-20,Lower Mainland,657300.00 ,Apartment,,,,,
May-20,Burnaby East,746500.00 ,Apartment,,,,,
May-20,Burnaby North,623500.00 ,Apartment,,,,,
May-20,Burnaby South,678900.00 ,Apartment,,,,,
May-20,Coquitlam,534300.00 ,Apartment,,,,,
May-20,Ladner,515500.00 ,Apartment,,,,,
May-20,Maple Ridge,360500.00 ,Apartment,,,,,
May-20,New Westminster,524700.00 ,Apartment,,,,,
May-20,North Vancouver,577200.00 ,Apartment,,,,,
May-20,Pitt Meadows,500100.00 ,Apartment,,,,,
May-20,Port Coquitlam,463700.00 ,Apartment,,,,,
May-20,Port Moody,661100.00 ,Apartment,,,,,
May-20,Richmond,652800.00 ,Apartment,,,,,
May-20,Squamish,480000.00 ,Apartment,,,,,
May-20,Tsawwassen,548000.00 ,Apartment,,,,,
May-20,Vancouver East,595300.00 ,Apartment,,,,,
May-20,Vancouver West,801300.00 ,Apartment,,,,,
May-20,West Vancouver,1006000.00 ,Apartment,,,,,
May-20,Whistler,479700.00 ,Apartment,,,,,
Jun-20,Lower Mainland,1258100.00 ,Detached,,,,,
Jun-20,Bowen Island,973200.00 ,Detached,,,,,
Jun-20,Burnaby East,1230200.00 ,Detached,,,,,
Jun-20,Burnaby North,1488200.00 ,Detached,,,,,
Jun-20,Burnaby South,1559300.00 ,Detached,,,,,
Jun-20,Coquitlam,1210700.00 ,Detached,,,,,
Jun-20,Ladner,1006900.00 ,Detached,,,,,
Jun-20,Maple Ridge,854700.00 ,Detached,,,,,
Jun-20,New Westminster,1087600.00 ,Detached,,,,,
Jun-20,North Vancouver,1563500.00 ,Detached,,,,,
Jun-20,Pitt Meadows,925900.00 ,Detached,,,,,
Jun-20,Port Coquitlam,970600.00 ,Detached,,,,,
Jun-20,Port Moody,1462600.00 ,Detached,,,,,
Jun-20,Richmond,1511400.00 ,Detached,,,,,
Jun-20,Squamish,977100.00 ,Detached,,,,,
Jun-20,Sunshine Coast,599700.00 ,Detached,,,,,
Jun-20,Tsawwassen,1095400.00 ,Detached,,,,,
Jun-20,Vancouver East,1459100.00 ,Detached,,,,,
Jun-20,Vancouver West,3076700.00 ,Detached,,,,,
Jun-20,West Vancouver,2594200.00 ,Detached,,,,,
Jun-20,Whistler,1695800.00 ,Detached,,,,,
Jun-20,Lower Mainland,688400.00 ,Townhouse,,,,,
Jun-20,Burnaby East,673000.00 ,Townhouse,,,,,
Jun-20,Burnaby North,734600.00 ,Townhouse,,,,,
Jun-20,Burnaby South,790200.00 ,Townhouse,,,,,
Jun-20,Coquitlam,693800.00 ,Townhouse,,,,,
Jun-20,Ladner,630700.00 ,Townhouse,,,,,
Jun-20,Maple Ridge,538500.00 ,Townhouse,,,,,
Jun-20,New Westminster,748300.00 ,Townhouse,,,,,
Jun-20,North Vancouver,989000.00 ,Townhouse,,,,,
Jun-20,Pitt Meadows,627000.00 ,Townhouse,,,,,
Jun-20,Port Coquitlam,647400.00 ,Townhouse,,,,,
Jun-20,Port Moody,651000.00 ,Townhouse,,,,,
Jun-20,Richmond,791100.00 ,Townhouse,,,,,
Jun-20,Squamish,681500.00 ,Townhouse,,,,,
Jun-20,Tsawwassen,606300.00 ,Townhouse,,,,,
Jun-20,Vancouver East,888600.00 ,Townhouse,,,,,
Jun-20,Vancouver West,1119800.00 ,Townhouse,,,,,
Jun-20,Whistler,899600.00 ,Townhouse,,,,,
Jun-20,Lower Mainland,654000.00 ,Apartment,,,,,
Jun-20,Burnaby East,743100.00 ,Apartment,,,,,
Jun-20,Burnaby North,605500.00 ,Apartment,,,,,
Jun-20,Burnaby South,670500.00 ,Apartment,,,,,
Jun-20,Coquitlam,526300.00 ,Apartment,,,,,
Jun-20,Ladner,511700.00 ,Apartment,,,,,
Jun-20,Maple Ridge,365800.00 ,Apartment,,,,,
Jun-20,New Westminster,529100.00 ,Apartment,,,,,
Jun-20,North Vancouver,575000.00 ,Apartment,,,,,
Jun-20,Pitt Meadows,502300.00 ,Apartment,,,,,
Jun-20,Port Coquitlam,461400.00 ,Apartment,,,,,
Jun-20,Port Moody,656500.00 ,Apartment,,,,,
Jun-20,Richmond,650700.00 ,Apartment,,,,,
Jun-20,Squamish,502700.00 ,Apartment,,,,,
Jun-20,Tsawwassen,540100.00 ,Apartment,,,,,
Jun-20,Vancouver East,588400.00 ,Apartment,,,,,
Jun-20,Vancouver West,789300.00 ,Apartment,,,,,
Jun-20,West Vancouver,981900.00 ,Apartment,,,,,
Jun-20,Whistler,500900.00 ,Apartment,,,,,
Jul-20,Whistler,1706600.00 ,Detached,,,,,
Jul-20,West Vancouver,2661000.00 ,Detached,,,,,
Jul-20,Vancouver West,3053900.00 ,Detached,,,,,
Jul-20,Vancouver East,1487300.00 ,Detached,,,,,
Jul-20,Tsawwassen,1114200.00 ,Detached,,,,,
Jul-20,Sunshine Coast,625100.00 ,Detached,,,,,
Jul-20,Squamish,993800.00 ,Detached,,,,,
Jul-20,Richmond,1509300.00 ,Detached,,,,,
Jul-20,Port Moody,1443600.00 ,Detached,,,,,
Jul-20,Port Coquitlam,980000.00 ,Detached,,,,,
Jul-20,Pitt Meadows,932600.00 ,Detached,,,,,
Jul-20,North Vancouver,1601000.00 ,Detached,,,,,
Jul-20,New Westminster,1089600.00 ,Detached,,,,,
Jul-20,Maple Ridge,854700.00 ,Detached,,,,,
Jul-20,Ladner,1003200.00 ,Detached,,,,,
Jul-20,Coquitlam,1228300.00 ,Detached,,,,,
Jul-20,Burnaby South,1560400.00 ,Detached,,,,,
Jul-20,Burnaby North,1478400.00 ,Detached,,,,,
Jul-20,Burnaby East,1232500.00 ,Detached,,,,,
Jul-20,Bowen Island,1042900.00 ,Detached,,,,,
Jul-20,Lower Mainland,1272200.00 ,Detached,,,,,
Jul-20,Whistler,888400.00 ,Townhouse,,,,,
Jul-20,Vancouver West,1139900.00 ,Townhouse,,,,,
Jul-20,Vancouver East,887700.00 ,Townhouse,,,,,
Jul-20,Tsawwassen,629800.00 ,Townhouse,,,,,
Jul-20,Squamish,682400.00 ,Townhouse,,,,,
Jul-20,Richmond,801700.00 ,Townhouse,,,,,
Jul-20,Port Moody,647100.00 ,Townhouse,,,,,
Jul-20,Port Coquitlam,653800.00 ,Townhouse,,,,,
Jul-20,Pitt Meadows,622600.00 ,Townhouse,,,,,
Jul-20,North Vancouver,1000100.00 ,Townhouse,,,,,
Jul-20,New Westminster,758400.00 ,Townhouse,,,,,
Jul-20,Maple Ridge,547300.00 ,Townhouse,,,,,
Jul-20,Ladner,645700.00 ,Townhouse,,,,,
Jul-20,Coquitlam,693300.00 ,Townhouse,,,,,
Jul-20,Burnaby South,799200.00 ,Townhouse,,,,,
Jul-20,Burnaby North,736000.00 ,Townhouse,,,,,
Jul-20,Burnaby East,685500.00 ,Townhouse,,,,,
Jul-20,Lower Mainland,693600.00 ,Townhouse,,,,,
Jul-20,Whistler,468200.00 ,Apartment,,,,,
Jul-20,West Vancouver,997100.00 ,Apartment,,,,,
Jul-20,Vancouver West,794200.00 ,Apartment,,,,,
Jul-20,Vancouver East,590300.00 ,Apartment,,,,,
Jul-20,Tsawwassen,542400.00 ,Apartment,,,,,
Jul-20,Squamish,467200.00 ,Apartment,,,,,
Jul-20,Richmond,651000.00 ,Apartment,,,,,
Jul-20,Port Moody,660900.00 ,Apartment,,,,,
Jul-20,Port Coquitlam,461900.00 ,Apartment,,,,,
